SchoolDBN,SchoolYear,TermID,CourseCode,SectionID,Course name,PeriodID,Cycle Day,Capacity,Remaining Capacity,Gender,Teacher Name,Room,Mapped Course,Mapped Section,ErrDescription,Bell Schedule Name
02M475,2024-2025,2,HES21X,1,AP MACROECONOMICS,1,11111,33,-1,0,,,,,,A
02M475,2024-2025,2,HES21X,2,AP MACROECONOMICS,2,11111,33,-1,0,,,,,,A
02M475,2024-2025,2,HES21X,6,AP MACROECONOMICS,7,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HES22X,1,AP MICROECONOMICS,3,11111,34,1,0,,,,,,A
02M475,2024-2025,2,HES22X,2,AP MICROECONOMICS,4,11111,34,6,0,,,,,,A
02M475,2024-2025,2,HES22X,3,AP MICROECONOMICS,9,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HES22X,4,AP MICROECONOMICS,10,11111,34,2,0,,,,,,A
02M475,2024-2025,2,HGS42,1,GLOBAL STUDIES 9 2 OF 2,1,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HGS42,2,GLOBAL STUDIES 9 2 OF 2,1,11111,32,1,0,,,,,,A
02M475,2024-2025,2,HGS42,3,GLOBAL STUDIES 9 2 OF 2,2,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HGS42,4,GLOBAL STUDIES 9 2 OF 2,2,11111,33,1,0,,,,,,A
02M475,2024-2025,2,HGS42,5,GLOBAL STUDIES 9 2 OF 2,3,11111,34,1,0,,,,,,A
02M475,2024-2025,2,HGS42,6,GLOBAL STUDIES 9 2 OF 2,3,11111,32,-2,0,,,,,,A
02M475,2024-2025,2,HGS42,7,GLOBAL STUDIES 9 2 OF 2,3,11111,33,0,0,,,,,,A
02M475,2024-2025,2,HGS42,8,GLOBAL STUDIES 9 2 OF 2,4,11111,31,2,0,,,,,,A
02M475,2024-2025,2,HGS42,9,GLOBAL STUDIES 9 2 OF 2,4,11111,31,0,0,,,,,,A
02M475,2024-2025,2,HGS42,10,GLOBAL STUDIES 9 2 OF 2,4,11111,33,3,0,,,,,,A
02M475,2024-2025,2,HGS42,11,GLOBAL STUDIES 9 2 OF 2,5,11111,31,0,0,,,,,,A
02M475,2024-2025,2,HGS42,12,GLOBAL STUDIES 9 2 OF 2,5,11111,31,1,0,,,,,,A
02M475,2024-2025,2,HGS42,13,GLOBAL STUDIES 9 2 OF 2,6,11111,32,4,0,,,,,,A
02M475,2024-2025,2,HGS42,14,GLOBAL STUDIES 9 2 OF 2,6,11111,31,0,0,,,,,,A
02M475,2024-2025,2,HGS42,15,GLOBAL STUDIES 9 2 OF 2,7,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HGS42,16,GLOBAL STUDIES 9 2 OF 2,7,11111,32,0,0,,,,,,A
02M475,2024-2025,2,HGS42,17,GLOBAL STUDIES 9 2 OF 2,7,11111,31,1,0,,,,,,A
02M475,2024-2025,2,HGS42,18,GLOBAL STUDIES 9 2 OF 2,8,11111,31,0,0,,,,,,A
02M475,2024-2025,2,HGS42,19,GLOBAL STUDIES 9 2 OF 2,8,11111,33,0,0,,,,,,A
02M475,2024-2025,2,HGS42,20,GLOBAL STUDIES 9 2 OF 2,9,11111,33,0,0,,,,,,A
02M475,2024-2025,2,HGS42,21,GLOBAL STUDIES 9 2 OF 2,9,11111,34,1,0,,,,,,A
02M475,2024-2025,2,HGS42,22,GLOBAL STUDIES 9 2 OF 2,10,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HGS42,23,GLOBAL STUDIES 9 2 OF 2,10,11111,33,0,0,,,,,,A
02M475,2024-2025,2,HGS42XHG,1,AP Human Geography 9 2 of 2,3,11111,34,1,0,,,,,,A
02M475,2024-2025,2,HGS42XHG,2,AP Human Geography 9 2 of 2,4,11111,34,1,0,,,,,,A
02M475,2024-2025,2,HGS44,1,GLOBAL STUDIES 10 2 OF 2,2,11111,34,1,0,,,,,,A
02M475,2024-2025,2,HGS44,2,GLOBAL STUDIES 10 2 OF 2,3,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HGS44,3,GLOBAL STUDIES 10 2 OF 2,4,11111,33,1,0,,,,,,A
02M475,2024-2025,2,HGS44,4,GLOBAL STUDIES 10 2 OF 2,4,11111,33,1,0,,,,,,A
02M475,2024-2025,2,HGS44,5,GLOBAL STUDIES 10 2 OF 2,5,11111,34,1,0,,,,,,A
02M475,2024-2025,2,HGS44,6,GLOBAL STUDIES 10 2 OF 2,5,11111,33,2,0,,,,,,A
02M475,2024-2025,2,HGS44,7,GLOBAL STUDIES 10 2 OF 2,5,11111,33,0,0,,,,,,A
02M475,2024-2025,2,HGS44,8,GLOBAL STUDIES 10 2 OF 2,9,11111,33,0,0,,,,,,A
02M475,2024-2025,2,HGS44,9,GLOBAL STUDIES 10 2 OF 2,9,11111,34,1,0,,,,,,A
02M475,2024-2025,2,HGS44,10,GLOBAL STUDIES 10 2 OF 2,10,11111,34,3,0,,,,,,A
02M475,2024-2025,2,HGS44,50,GLOBAL STUDIES 10 2 OF 2,11,00000,1,0,0,,,,,,A
02M475,2024-2025,2,HGS44XE,1,AP EURO HIST 10 2 OF 2,1,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HGS44XE,2,AP EURO HIST 10 2 OF 2,2,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HGS44XE,3,AP EURO HIST 10 2 OF 2,5,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HGS44XE,4,AP EURO HIST 10 2 OF 2,6,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HGS44XE,5,AP EURO HIST 10 2 OF 2,7,11111,33,0,0,,,,,,A
02M475,2024-2025,2,HGS44XE,6,AP EURO HIST 10 2 OF 2,8,11111,34,1,0,,,,,,A
02M475,2024-2025,2,HGS44XE,7,AP EURO HIST 10 2 OF 2,9,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HGS44XW,1,AP WORLD HISTORY 10 2 OF 2,1,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HGS44XW,2,AP WORLD HISTORY 10 2 OF 2,2,11111,34,1,0,,,,,,A
02M475,2024-2025,2,HGS44XW,3,AP WORLD HISTORY 10 2 OF 2,3,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HGS44XW,4,AP WORLD HISTORY 10 2 OF 2,6,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HGS44XW,5,AP WORLD HISTORY 10 2 OF 2,7,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HGS44XW,6,AP WORLD HISTORY 10 2 OF 2,8,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HGS44XW,7,AP WORLD HISTORY 10 2 OF 2,9,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HGS44XW,8,AP WORLD HISTORY 10 2 OF 2,10,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HQS22XAA,1,AP AFRI AM STUD 2 OF 2,4,11111,24,1,0,,,,,,A
02M475,2024-2025,2,HQS22XAA,2,AP AFRI AM STUD 2 OF 2,5,11111,24,0,0,,,,,,A
02M475,2024-2025,2,HRS11QCW,1,Spanish Civil War,3,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HRS11QGP,1,GEOPOLITICS,2,11111,34,2,0,,,,,,A
02M475,2024-2025,2,HRS11QNY,1,NEW YORK CITY HISTORY,8,11111,31,0,0,,,,,,A
02M475,2024-2025,2,HRS11QNY,2,NEW YORK CITY HISTORY,9,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HRS22QMW,1,HISTORY OF THE ISLAMIC WORLD 2 OF 2,6,11111,34,1,0,,,,,,A
02M475,2024-2025,2,HRS22QPT,1,WESTERN POLITICAL THEORY 2,5,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HSS86QJI,1,SOCIAL SCIENCE REGENERON RESEARCH 6,6,11111,34,18,0,,,,,,A
02M475,2024-2025,2,HTS11X,1,AP COMPARATIVE GOVT&POLITICS,6,11111,30,1,0,,,,,,A
02M475,2024-2025,2,HTS11X,2,AP COMPARATIVE GOVT&POLITICS,7,11111,30,-1,0,,,,,,A
02M475,2024-2025,2,HUS22,1,US HISTORY 2 OF 2,1,11111,34,1,0,,,,,,A
02M475,2024-2025,2,HUS22,2,US HISTORY 2 OF 2,2,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HUS22,3,US HISTORY 2 OF 2,4,11111,33,1,0,,,,,,A
02M475,2024-2025,2,HUS22,4,US HISTORY 2 OF 2,5,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HUS22,5,US HISTORY 2 OF 2,6,11111,34,1,0,,,,,,A
02M475,2024-2025,2,HUS22,6,US HISTORY 2 OF 2,7,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HUS22,7,US HISTORY 2 OF 2,8,11111,34,1,0,,,,,,A
02M475,2024-2025,2,HUS22,8,US HISTORY 2 OF 2,9,11111,34,1,0,,,,,,A
02M475,2024-2025,2,HUS22,9,US HISTORY 2 OF 2,10,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HUS22X,1,AP US HISTORY 2 OF 2,3,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HUS22X,2,AP US HISTORY 2 OF 2,3,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HUS22X,3,AP US HISTORY 2 OF 2,4,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HUS22X,4,AP US HISTORY 2 OF 2,4,11111,34,1,0,,,,,,A
02M475,2024-2025,2,HUS22X,5,AP US HISTORY 2 OF 2,5,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HUS22X,6,AP US HISTORY 2 OF 2,6,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HUS22X,7,AP US HISTORY 2 OF 2,7,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HUS22X,8,AP US HISTORY 2 OF 2,8,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HUS22X,9,AP US HISTORY 2 OF 2,8,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HUS22X,10,AP US HISTORY 2 OF 2,9,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HUS22X,11,AP US HISTORY 2 OF 2,10,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HVS11,1,PART IN GOVT,1,11111,34,3,0,,,,,,A
02M475,2024-2025,2,HVS11,2,PART IN GOVT,4,11111,32,6,0,,,,,,A
02M475,2024-2025,2,HVS11,3,PART IN GOVT,5,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HVS11,4,PART IN GOVT,7,11111,34,1,0,,,,,,A
02M475,2024-2025,2,HVS11,5,PART IN GOVT,8,11111,34,3,0,,,,,,A
02M475,2024-2025,2,HVS11,6,PART IN GOVT,9,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HVS11,7,PART IN GOVT,10,11111,34,2,0,,,,,,A
02M475,2024-2025,2,HVS11X,1,AP US GOV POL,3,11111,33,0,0,,,,,,A
02M475,2024-2025,2,HVS11X,2,AP US GOV POL,4,11111,34,0,0,,,,,,A
02M475,2024-2025,2,HVS11X,3,AP US GOV POL,8,11111,30,-4,0,,,,,,A
02M475,2024-2025,2,HVS11X,4,AP US GOV POL,9,11111,33,-1,0,,,,,,A
02M475,2024-2025,2,KLS11QCP,1,CPR and First Aid Training,5,11111,26,2,0,,,,,,A
02M475,2024-2025,2,KLS11QCP,2,CPR and First Aid Training,6,11111,26,2,0,,,,,,A
02M475,2024-2025,2,MCS11,1,CALCULUS APPLICATIONS,3,11111,32,3,0,,,,,,A
02M475,2024-2025,2,MCS22X,1,AP CALC AB 2 OF 2,1,11111,33,0,0,,,,,,A
02M475,2024-2025,2,MCS22X,2,AP CALC AB 2 OF 2,2,11111,33,0,0,,,,,,A
02M475,2024-2025,2,MCS22X,3,AP CALC AB 2 OF 2,3,11111,33,2,0,,,,,,A
02M475,2024-2025,2,MCS22X,4,AP CALC AB 2 OF 2,5,11111,31,0,0,,,,,,A
02M475,2024-2025,2,MCS22X,5,AP CALC AB 2 OF 2,6,11111,31,0,0,,,,,,A
02M475,2024-2025,2,MCS22X,6,AP CALC AB 2 OF 2,7,11111,31,4,0,,,,,,A
02M475,2024-2025,2,MCS22X,7,AP CALC AB 2 OF 2,8,11111,32,6,0,,,,,,A
02M475,2024-2025,2,MCS22X,8,AP CALC AB 2 OF 2,9,11111,32,0,0,,,,,,A
02M475,2024-2025,2,MCS22X,9,AP CALC AB 2 OF 2,10,11111,32,-1,0,,,,,,A
02M475,2024-2025,2,MCS44X,1,AP CALC BC 2 OF 2,1,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MCS44X,1,AP CALC BC 2 OF 2,2,10101,34,0,0,,,,,,A
02M475,2024-2025,2,MCS44X,2,AP CALC BC 2 OF 2,2,01010,34,0,0,,,,,,A
02M475,2024-2025,2,MCS44X,2,AP CALC BC 2 OF 2,3,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MCS44X,3,AP CALC BC 2 OF 2,3,11111,34,1,0,,,,,,A
02M475,2024-2025,2,MCS44X,3,AP CALC BC 2 OF 2,4,10101,34,1,0,,,,,,A
02M475,2024-2025,2,MCS44X,4,AP CALC BC 2 OF 2,4,01010,34,0,0,,,,,,A
02M475,2024-2025,2,MCS44X,4,AP CALC BC 2 OF 2,5,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MCS44X,5,AP CALC BC 2 OF 2,5,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MCS44X,5,AP CALC BC 2 OF 2,6,10101,34,0,0,,,,,,A
02M475,2024-2025,2,MCS44X,6,AP CALC BC 2 OF 2,6,01010,34,0,0,,,,,,A
02M475,2024-2025,2,MCS44X,6,AP CALC BC 2 OF 2,7,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MCS44X,7,AP CALC BC 2 OF 2,8,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MCS44X,7,AP CALC BC 2 OF 2,9,10101,34,0,0,,,,,,A
02M475,2024-2025,2,MCS44X,8,AP CALC BC 2 OF 2,9,01010,34,0,0,,,,,,A
02M475,2024-2025,2,MCS44X,8,AP CALC BC 2 OF 2,10,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MCS44X,41,AP CALC BC 2 OF 2,3,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MCS44X,42,AP CALC BC 2 OF 2,9,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MCS66C,1,MULTIVARIATE CALCULUS 2 of 2,3,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MCS66C,2,MULTIVARIATE CALCULUS 2 of 2,4,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MES11,1,ALG I,4,11111,27,1,0,,,,,,A
02M475,2024-2025,2,MGS22QE,1,EUCLIDEAN GEOMETRY ENHANCED 2 OF 2,5,11111,34,2,0,,,,,,A
02M475,2024-2025,2,MGS22QE,2,EUCLIDEAN GEOMETRY ENHANCED 2 OF 2,8,11111,34,3,0,,,,,,A
02M475,2024-2025,2,MGS22QE,3,EUCLIDEAN GEOMETRY ENHANCED 2 OF 2,9,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MGS22QT,1,EUCLIDEAN GEOMETRY 2 OF 2,1,11111,34,1,0,,,,,,A
02M475,2024-2025,2,MGS22QT,2,EUCLIDEAN GEOMETRY 2 OF 2,1,11111,34,2,0,,,,,,A
02M475,2024-2025,2,MGS22QT,3,EUCLIDEAN GEOMETRY 2 OF 2,2,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MGS22QT,4,EUCLIDEAN GEOMETRY 2 OF 2,2,11111,33,0,0,,,,,,A
02M475,2024-2025,2,MGS22QT,5,EUCLIDEAN GEOMETRY 2 OF 2,2,11111,34,1,0,,,,,,A
02M475,2024-2025,2,MGS22QT,6,EUCLIDEAN GEOMETRY 2 OF 2,3,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MGS22QT,7,EUCLIDEAN GEOMETRY 2 OF 2,3,11111,33,-1,0,,,,,,A
02M475,2024-2025,2,MGS22QT,8,EUCLIDEAN GEOMETRY 2 OF 2,3,11111,33,2,0,,,,,,A
02M475,2024-2025,2,MGS22QT,9,EUCLIDEAN GEOMETRY 2 OF 2,4,11111,30,4,0,,,,,,A
02M475,2024-2025,2,MGS22QT,10,EUCLIDEAN GEOMETRY 2 OF 2,4,11111,33,6,0,,,,,,A
02M475,2024-2025,2,MGS22QT,11,EUCLIDEAN GEOMETRY 2 OF 2,5,11111,31,0,0,,,,,,A
02M475,2024-2025,2,MGS22QT,12,EUCLIDEAN GEOMETRY 2 OF 2,5,11111,33,3,0,,,,,,A
02M475,2024-2025,2,MGS22QT,13,EUCLIDEAN GEOMETRY 2 OF 2,6,11111,33,3,0,,,,,,A
02M475,2024-2025,2,MGS22QT,14,EUCLIDEAN GEOMETRY 2 OF 2,6,11111,33,3,0,,,,,,A
02M475,2024-2025,2,MGS22QT,15,EUCLIDEAN GEOMETRY 2 OF 2,7,11111,33,-1,0,,,,,,A
02M475,2024-2025,2,MGS22QT,16,EUCLIDEAN GEOMETRY 2 OF 2,7,11111,31,1,0,,,,,,A
02M475,2024-2025,2,MGS22QT,17,EUCLIDEAN GEOMETRY 2 OF 2,8,11111,33,5,0,,,,,,A
02M475,2024-2025,2,MGS22QT,18,EUCLIDEAN GEOMETRY 2 OF 2,8,11111,33,3,0,,,,,,A
02M475,2024-2025,2,MGS22QT,19,EUCLIDEAN GEOMETRY 2 OF 2,9,11111,33,1,0,,,,,,A
02M475,2024-2025,2,MGS22QT,20,EUCLIDEAN GEOMETRY 2 OF 2,9,11111,33,0,0,,,,,,A
02M475,2024-2025,2,MGS22QT,21,EUCLIDEAN GEOMETRY 2 OF 2,10,11111,33,1,0,,,,,,A
02M475,2024-2025,2,MKS11QCY,1,CYBER SECURTIY,9,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MKS11QCY,2,CYBER SECURTIY,10,11111,34,2,0,,,,,,A
02M475,2024-2025,2,MKS11QE,1,COMP SCI ETHICS,8,11111,34,9,0,,,,,,A
02M475,2024-2025,2,MKS21,1,CS FOUNDATIONS 1 OF 2,1,11111,34,2,0,,,,,,A
02M475,2024-2025,2,MKS21,2,CS FOUNDATIONS 1 OF 2,2,11111,34,1,0,,,,,,A
02M475,2024-2025,2,MKS21,3,CS FOUNDATIONS 1 OF 2,3,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MKS21,4,CS FOUNDATIONS 1 OF 2,3,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MKS21,5,CS FOUNDATIONS 1 OF 2,6,11111,33,6,0,,,,,,A
02M475,2024-2025,2,MKS21,6,CS FOUNDATIONS 1 OF 2,7,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MKS21,7,CS FOUNDATIONS 1 OF 2,8,11111,33,4,0,,,,,,A
02M475,2024-2025,2,MKS22QA,1,ANNUAL INTRO COMP SCI 2 OF 2,1,11111,33,-1,0,,,,,,A
02M475,2024-2025,2,MKS22QA,2,ANNUAL INTRO COMP SCI 2 OF 2,2,11111,33,2,0,,,,,,A
02M475,2024-2025,2,MKS22QA,3,ANNUAL INTRO COMP SCI 2 OF 2,4,11111,32,0,0,,,,,,A
02M475,2024-2025,2,MKS22QA,4,ANNUAL INTRO COMP SCI 2 OF 2,5,11111,32,1,0,,,,,,A
02M475,2024-2025,2,MKS22QA,5,ANNUAL INTRO COMP SCI 2 OF 2,6,11111,32,4,0,,,,,,A
02M475,2024-2025,2,MKS22QA,6,ANNUAL INTRO COMP SCI 2 OF 2,6,11111,31,1,0,,,,,,A
02M475,2024-2025,2,MKS22QA,7,ANNUAL INTRO COMP SCI 2 OF 2,7,11111,31,2,0,,,,,,A
02M475,2024-2025,2,MKS22QA,8,ANNUAL INTRO COMP SCI 2 OF 2,7,11111,31,4,0,,,,,,A
02M475,2024-2025,2,MKS22QA,9,ANNUAL INTRO COMP SCI 2 OF 2,8,11111,31,3,0,,,,,,A
02M475,2024-2025,2,MKS22QA,10,ANNUAL INTRO COMP SCI 2 OF 2,8,11111,31,1,0,,,,,,A
02M475,2024-2025,2,MKS22QA,11,ANNUAL INTRO COMP SCI 2 OF 2,9,11111,32,-1,0,,,,,,A
02M475,2024-2025,2,MKS22QA,12,ANNUAL INTRO COMP SCI 2 OF 2,10,11111,33,3,0,,,,,,A
02M475,2024-2025,2,MKS22QJI,1,SOFTWARE DEVELOPMENT 2 OF 2,4,11111,32,1,0,,,,,,A
02M475,2024-2025,2,MKS22QJI,2,SOFTWARE DEVELOPMENT 2 OF 2,5,11111,32,0,0,,,,,,A
02M475,2024-2025,2,MKS22X,1,AP COMP SCI  A-DATA STRUCT  ALGORITHMS,1,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MKS22X,2,AP COMP SCI  A-DATA STRUCT  ALGORITHMS,2,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MKS22X,3,AP COMP SCI  A-DATA STRUCT  ALGORITHMS,3,11111,34,1,0,,,,,,A
02M475,2024-2025,2,MKS22X,4,AP COMP SCI  A-DATA STRUCT  ALGORITHMS,4,11111,34,2,0,,,,,,A
02M475,2024-2025,2,MKS22X,5,AP COMP SCI  A-DATA STRUCT  ALGORITHMS,5,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MKS22X,6,AP COMP SCI  A-DATA STRUCT  ALGORITHMS,6,11111,33,1,0,,,,,,A
02M475,2024-2025,2,MKS22X,7,AP COMP SCI  A-DATA STRUCT  ALGORITHMS,7,11111,33,0,0,,,,,,A
02M475,2024-2025,2,MKS44,1,Java with Creativity and Rigor NextCS 2,4,11111,26,0,0,,,,,,A
02M475,2024-2025,2,MKS44,2,Java with Creativity and Rigor NextCS 2,5,11111,25,1,0,,,,,,A
02M475,2024-2025,2,MKS44,3,Java with Creativity and Rigor NextCS 2,9,11111,33,4,0,,,,,,A
02M475,2024-2025,2,MKS44,4,Java with Creativity and Rigor NextCS 2,10,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MPS22H,41,PRE-CALCULUS HONORS 2 OF 2,2,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MPS22H,42,PRE-CALCULUS HONORS 2 OF 2,8,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MPS22X,1,AP PRE CALC 2 OF 2,2,11111,34,1,0,,,,,,A
02M475,2024-2025,2,MPS22X,2,AP PRE CALC 2 OF 2,2,11111,33,1,0,,,,,,A
02M475,2024-2025,2,MPS22X,3,AP PRE CALC 2 OF 2,3,11111,34,1,0,,,,,,A
02M475,2024-2025,2,MPS22X,4,AP PRE CALC 2 OF 2,3,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MPS22X,5,AP PRE CALC 2 OF 2,4,11111,29,1,0,,,,,,A
02M475,2024-2025,2,MPS22X,6,AP PRE CALC 2 OF 2,4,11111,31,4,0,,,,,,A
02M475,2024-2025,2,MPS22X,7,AP PRE CALC 2 OF 2,4,11111,33,2,0,,,,,,A
02M475,2024-2025,2,MPS22X,8,AP PRE CALC 2 OF 2,5,11111,29,0,0,,,,,,A
02M475,2024-2025,2,MPS22X,9,AP PRE CALC 2 OF 2,5,11111,32,1,0,,,,,,A
02M475,2024-2025,2,MPS22X,10,AP PRE CALC 2 OF 2,6,11111,32,1,0,,,,,,A
02M475,2024-2025,2,MPS22X,11,AP PRE CALC 2 OF 2,7,11111,28,1,0,,,,,,A
02M475,2024-2025,2,MPS22X,12,AP PRE CALC 2 OF 2,8,11111,30,1,0,,,,,,A
02M475,2024-2025,2,MPS22X,13,AP PRE CALC 2 OF 2,8,11111,28,2,0,,,,,,A
02M475,2024-2025,2,MPS22X,14,AP PRE CALC 2 OF 2,8,11111,31,2,0,,,,,,A
02M475,2024-2025,2,MPS22X,15,AP PRE CALC 2 OF 2,9,11111,30,0,0,,,,,,A
02M475,2024-2025,2,MPS22X,16,AP PRE CALC 2 OF 2,9,11111,31,0,0,,,,,,A
02M475,2024-2025,2,MPS22X,17,AP PRE CALC 2 OF 2,9,11111,33,2,0,,,,,,A
02M475,2024-2025,2,MPS22X,18,AP PRE CALC 2 OF 2,10,11111,33,0,0,,,,,,A
02M475,2024-2025,2,MPS22X,50,AP PRE CALC 2 OF 2,11,00000,1,0,0,,,,,,A
02M475,2024-2025,2,MPS22XA,1,AP PRE CALC 2 OF 2,9,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MPS22XA,2,AP PRE CALC 2 OF 2,10,11111,34,2,0,,,,,,A
02M475,2024-2025,2,MPS22XH,1,AP PRE CALC HONORS 2 OF 2,2,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MPS22XH,2,AP PRE CALC HONORS 2 OF 2,3,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MPS22XH,3,AP PRE CALC HONORS 2 OF 2,7,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MPS22XH,4,AP PRE CALC HONORS 2 OF 2,8,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MQS11QPF,1,PERSONAL FINANCE,4,11111,29,1,0,,,,,,A
02M475,2024-2025,2,MQS11QS,1,ADVANCED MATH INDEPENDENT STUDY,10,11111,1,0,0,,,,,,A
02M475,2024-2025,2,MQS11QS,2,ADVANCED MATH INDEPENDENT STUDY,5,11111,1,0,0,,,,,,A
02M475,2024-2025,2,MQS22QAL,1,LINEAR ALGEBRA II OF II,5,11111,30,0,0,,,,,,A
02M475,2024-2025,2,MQS22QAL,2,LINEAR ALGEBRA II OF II,6,11111,31,1,0,,,,,,A
02M475,2024-2025,2,MQS82QP1,1,PROBLEM SOLVING 2 of 8 Level 1,1,11111,34,1,0,,,,,,A
02M475,2024-2025,2,MQS84QP2,1,PROBLEM SOLVING 4 of 8 Level 2,1,11111,34,2,0,,,,,,A
02M475,2024-2025,2,MQS84QP2,2,PROBLEM SOLVING 4 of 8 Level 2,1,11111,35,1,0,,,,,,A
02M475,2024-2025,2,MQS86QP3,1,PROBLEM SOLVING 6 of 8 Level 3,1,11111,34,4,0,,,,,,A
02M475,2024-2025,2,MQS86QP4,1,PROBLEM SOLVING 6 of 8 Level 4,1,11111,34,29,0,,,,,,A
02M475,2024-2025,2,MQS88QP4,1,PROBLEM SOLVING 8 of 8 Level 4,1,11111,34,6,0,,,,,,A
02M475,2024-2025,2,MRS22,1,ALGEBRA 2 2 OF 2,1,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MRS22,2,ALGEBRA 2 2 OF 2,2,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MRS22,3,ALGEBRA 2 2 OF 2,2,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MRS22,4,ALGEBRA 2 2 OF 2,2,11111,34,1,0,,,,,,A
02M475,2024-2025,2,MRS22,5,ALGEBRA 2 2 OF 2,3,11111,34,2,0,,,,,,A
02M475,2024-2025,2,MRS22,6,ALGEBRA 2 2 OF 2,3,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MRS22,7,ALGEBRA 2 2 OF 2,4,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MRS22,8,ALGEBRA 2 2 OF 2,4,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MRS22,9,ALGEBRA 2 2 OF 2,4,11111,32,1,0,,,,,,A
02M475,2024-2025,2,MRS22,10,ALGEBRA 2 2 OF 2,5,11111,34,1,0,,,,,,A
02M475,2024-2025,2,MRS22,11,ALGEBRA 2 2 OF 2,5,11111,34,2,0,,,,,,A
02M475,2024-2025,2,MRS22,12,ALGEBRA 2 2 OF 2,5,11111,33,2,0,,,,,,A
02M475,2024-2025,2,MRS22,13,ALGEBRA 2 2 OF 2,6,11111,34,0,0,,,,,,A
02M475,2024-2025,2,MRS22,14,ALGEBRA 2 2 OF 2,8,11111,34,2,0,,,,,,A
02M475,2024-2025,2,MRS22,15,ALGEBRA 2 2 OF 2,8,11111,32,3,0,,,,,,A
